1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1307168007e-01,3.8692831993e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1088641286e-01,4.6761587262e-01,2.2149766982e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4407907724e-01,3.6184883118e-01,1.8549869955e-01,1.0857345909e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1418433189e-02,1.3431620598e-01,5.7821765542e-02,1.4665968716e-01,6.1978393793e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0895831287e-01,1.5001125634e-01,1.6105529666e-01,1.3560804725e-01,1.5513367951e-01,1.8923342228e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5073485672e-01,2.2763289511e-01,8.9981831610e-02,1.0142029077e-01,2.1046990156e-01,6.1482578516e-02,1.5827763081e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.1050927043e-02,1.1982580274e-01,8.0592177808e-02,5.0405815244e-02,2.3695521057e-01,1.3864707202e-02,1.6665267944e-01,2.6065260172e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8816011027e-02,3.6255046725e-02,1.4343722723e-02,1.1983000673e-02,4.2438820004e-02,8.3458991721e-03,2.4198029190e-02,3.4845057875e-02,8.0877429247e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0308099911e-02,1.9926017150e-02,1.8019741401e-02,1.1600677855e-02,6.1908528209e-02,3.5579735413e-03,1.3137795962e-02,4.8265334219e-02,7.2082716227e-01,9.2448584735e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.1632459760e-02,5.6699309498e-02,1.0365844518e-01,2.2928170860e-02,9.1682218015e-02,4.0475286543e-02,1.6764688492e-01,4.2889110744e-02,2.0742292702e-01,1.5458461642e-01,4.0380537510e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0919653811e-02,2.3131269962e-02,4.6094711870e-02,1.0445662774e-02,1.7116384208e-01,8.1134894863e-03,5.8585070074e-02,3.2075643539e-02,2.2504657507e-01,2.7946728468e-01,3.1596086919e-02,1.0336070508e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5834590197e-02,1.9286580384e-02,2.2383280098e-02,1.3072211295e-02,8.7163805962e-02,7.7095529996e-03,2.4296704680e-02,2.0588936284e-02,3.0391839147e-01,4.9118354917e-02,1.4721062034e-02,1.8783158064e-01,2.2407494485e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6710659489e-02,9.2406738549e-03,9.0329991654e-03,6.1125573702e-03,3.3906020224e-02,2.6770248078e-03,1.0614797473e-02,1.7350694165e-02,2.7009743452e-01,1.9576456398e-02,6.2989629805e-03,4.0573227406e-01,1.5954266489e-01,3.3106677234e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
