-9.3031756580e-02,1.9855351746e-01,-4.9694773555e-01,-1.9852809608e-01,-1.5356983244e-01,-1.9167983532e-01,-6.1354599893e-02,2.8597133234e-02,-2.0791541040e-01,-1.5075764060e-01,2.9642745852e-02,-1.3979920745e-01,-1.6577847302e-01,-5.5918169022e-01,1.1276806891e-01,-2.1790122613e-02,-3.1500688195e-01,-2.3965002596e-01,5.7872432470e-01,-1.2716861069e-01,-1.5661494434e-01,-1.7933195829e-01,1.6928409040e-01,1.3896995783e-01,-6.5611265600e-02,-2.3328725994e-01,2.3579598963e-01,-4.8402774334e-01,-2.3414799571e-01,6.1319772154e-02,-6.5451815724e-02,4.1861170530e-01
2.2581751645e-01,-3.3556240797e-01,-2.0651048422e-01,-3.2377398014e-01,-2.4373599887e-01,-6.5742421150e-01,-4.2169190943e-02,-1.8042510748e-01,-6.6580742598e-01,-3.0615994334e-01,2.2774589062e-01,-2.1407437325e-01,-5.1584011316e-01,-2.9869675636e-01,1.7386782169e-01,5.4604597390e-02,-3.8948985934e-01,2.1162255108e-01,1.3274544477e-01,9.0187989175e-02,-3.3446004987e-01,-3.6504134536e-01,4.7354727983e-01,3.5343142226e-03,1.3018184900e-01,-4.8320823908e-01,9.3623012304e-02,-3.2270595431e-01,-4.6816807985e-01,9.1520071030e-02,-4.2216137052e-01,6.5340596437e-01
-4.1549716145e-02,1.0522773117e-01,-2.0295163989e-01,-3.2213162631e-02,1.3130898774e-01,1.2501874566e-01,-4.4655120373e-01,-2.2430345416e-01,1.4111314714e-01,-2.9121920466e-01,2.1863515675e-01,-2.2833694518e-01,-4.7270216048e-02,-2.8438538313e-01,-3.0292918906e-02,1.6000255942e-01,-4.5164255425e-04,4.8108674586e-02,5.9657442570e-01,-1.2331012636e-01,-2.4035051465e-01,1.5558087267e-02,3.7631937861e-01,1.2521435320e-01,-1.8621729314e-01,-3.3012360334e-01,3.1380269676e-02,-2.5858819485e-01,6.5646208823e-02,2.9535317421e-01,1.8870602548e-01,6.7655062303e-03
2.8811088204e-01,4.8840218782e-01,-6.0327118635e-01,2.3977380246e-02,-3.2832071185e-01,-4.3928816915e-01,-2.6664754748e-01,-3.9118066430e-01,-2.2884698212e-01,-8.2985535264e-02,2.4773740768e-01,1.3271476328e-01,-7.4291503429e-01,-2.1298639476e-01,8.5084311664e-02,5.9919118881e-01,-1.7617633939e-01,2.3937352002e-01,7.1456745267e-02,3.0482801795e-01,1.9862647355e-01,-1.5773254633e-01,-1.9737608731e-01,-5.3146142513e-02,-3.7391179800e-01,-1.6088131070e-01,5.4683510214e-02,-9.9643938243e-02,1.6492031515e-01,9.2908278108e-02,1.5124899149e-01,-1.8162290752e-01
-3.6049112678e-02,2.7716520429e-01,3.0548941344e-02,-1.8323516846e-01,-4.9738720059e-02,2.1140997112e-01,2.0302091539e-01,1.0292118788e-01,-5.7792609930e-01,1.8126724660e-01,-1.7079739273e-01,4.2731299996e-01,1.0483045876e-01,-1.0723181069e-01,2.8834071755e-01,5.1580297947e-01,6.4435484819e-04,1.2952050567e-01,2.3032546043e-01,8.2456469536e-02,7.5923278928e-02,1.2300477177e-01,-8.6115682498e-03,2.0730903745e-01,-2.2547413409e-01,1.7859990895e-01,4.5383664966e-01,4.3559873104e-01,9.6668183804e-02,4.7261819243e-01,-1.0402289778e-01,-4.8662401736e-02
4.1158998013e-01,2.0834609866e-01,1.6936494410e-01,2.8113213181e-01,2.8964373469e-01,8.3286434412e-02,-4.8420973122e-02,8.3636619151e-02,4.2623367906e-01,-1.4051702619e-01,-3.8260692358e-01,5.2831072360e-02,3.3691942692e-01,-2.0379363000e-01,1.7287048697e-01,-3.2163390517e-01,-1.5435600281e-01,-3.2806973904e-02,-3.8703787327e-01,-1.2118769437e-01,1.9531330466e-01,9.3815468252e-02,3.1672343612e-01,-2.3740555346e-01,1.2345312536e-01,-2.6972768828e-03,-3.7256133556e-01,-3.3153179288e-01,-3.8792139292e-01,-4.9086105078e-02,1.4139790833e-01,8.6639565229e-01
4.9419600517e-02,3.6529520154e-01,4.0974125266e-01,-1.2837496400e-01,3.2903647423e-01,1.8151126802e-01,-1.5941157937e-01,-5.8924019337e-01,3.0987414718e-01,1.4776627719e-01,-5.6130540371e-01,1.3426379859e-01,5.2530604601e-01,2.0887809992e-01,-1.8364569545e-01,-4.5819970965e-01,-2.0520904660e-01,-6.6871625185e-01,7.3700852692e-02,-5.3197807074e-01,-1.7766131461e-01,-3.7651505321e-02,-2.5852674246e-01,1.8158049881e-01,-8.8138274848e-02,6.0471028090e-01,-5.5338013172e-01,-4.1641572118e-01,-2.0055809617e-01,1.8488970399e-01,1.1332228780e-01,1.8315494061e-01
3.1571274996e-01,-3.0452236533e-01,-6.9834520109e-03,-4.7103437781e-01,1.0282941163e-01,-2.2064623237e-01,-6.4551755786e-02,-6.0938912630e-01,-7.9008078575e-01,-4.0569182485e-02,2.3884230852e-01,3.0703723431e-01,-1.1281536520e-01,5.3067427874e-01,-2.6504904032e-01,1.8739473820e-01,-7.3252879083e-02,-4.9926304817e-01,1.9869606942e-02,8.5727788508e-02,-1.0302708298e-01,-5.6674015522e-01,-3.0180603266e-01,1.6577097774e-01,-1.2633129954e-01,3.6126765609e-01,-1.0570134968e-01,1.0845847428e-01,1.2854908407e-01,5.7180758566e-02,-3.8784971833e-01,2.2303776443e-01
3.6728680134e-01,-4.3676227331e-01,-2.0843006670e-01,-7.8514546156e-02,2.1248483658e-01,-4.4573131204e-01,1.0839781165e-01,-3.5941514373e-01,-1.3945246115e-02,-5.1392459869e-01,9.8335415125e-02,-2.7513018250e-01,-3.4445613623e-01,6.1147220433e-02,1.2693366408e-01,-2.5780817494e-02,1.1647530645e-01,-2.2673234344e-01,-9.9576830864e-02,4.3110620230e-02,-4.3399304152e-01,-1.2759144604e-01,1.9512768090e-01,2.1762666106e-01,-2.6825886965e-01,-2.7206489444e-01,2.3859757185e-01,3.3875206113e-01,6.7043922842e-02,3.3624589443e-01,2.0407186821e-02,3.6410436034e-01
-1.1213652790e-01,2.4969857931e-01,-1.2490519136e-01,8.7817236781e-02,-1.1097799242e-01,9.0485531837e-04,2.6783648133e-01,-5.3080821037e-01,3.7804275751e-02,2.2184601426e-01,-9.1948658228e-02,1.3937363029e-01,3.4458950162e-01,3.5493835807e-01,-7.2830043733e-02,-1.9692401588e-01,2.0162852108e-01,-3.2309439778e-01,2.6049590111e-01,-4.5890256763e-01,-6.1500340700e-02,-1.6873866320e-01,-4.0537169576e-01,2.8767216206e-01,-6.0301369429e-01,3.6462479830e-01,3.2421311736e-01,-1.3406184316e-01,1.4155644178e-01,3.4244361520e-01,2.2895014286e-01,-4.0378281474e-01
4.8597323895e-01,-1.4489804208e-01,-3.1282663345e-01,2.7818486094e-01,-1.4041306078e-01,4.7020100057e-02,4.2131552100e-01,-4.6062380075e-01,-2.0183371007e-01,-6.6313958168e-01,1.4574820176e-02,7.5965069234e-02,-1.6681267321e-01,-5.2647835016e-01,-1.8981221318e-01,6.0534298420e-01,3.4196072817e-01,-3.1522825360e-01,-3.5430228710e-01,7.1848678589e-01,1.3004554808e-01,-2.8473296762e-01,2.1583862603e-01,-1.2197625637e-01,2.6861594990e-02,-1.5319547057e-01,1.7366968095e-01,6.1792486906e-01,7.0801657438e-01,-8.4145762026e-02,-1.4758996665e-01,2.2775973380e-01
5.3114670515e-01,-3.4417766333e-01,-4.7881922126e-01,-3.8413293660e-02,-5.2238494158e-01,-5.4923647642e-01,2.4240937084e-02,-6.0945689678e-01,-5.5830597878e-01,2.6457282901e-01,5.2569830418e-01,-4.0595792234e-02,-1.2151481956e-01,4.1864043474e-01,-2.1248865128e-01,-2.1068412066e-01,6.7248292267e-02,3.4953394532e-01,-4.0567286313e-02,-4.3894354254e-02,9.3183442950e-03,-6.6067546606e-01,-6.5085694194e-02,1.0266096145e-01,2.8489628434e-01,-1.0382411629e-01,-3.0436778069e-01,3.1453135610e-01,4.3081972748e-02,4.0681970119e-01,-2.6649826765e-01,4.6798497438e-02
1.5099625289e-01,3.8933470845e-02,-1.6894327104e-01,2.0362477005e-01,-9.7804516554e-02,-5.1828843355e-01,5.8178167790e-02,1.7420133948e-01,3.6531159282e-01,1.0013813525e-01,2.2037011385e-01,-2.9786333442e-01,-3.8279423118e-01,-2.6308903098e-01,3.0120381713e-01,-2.3670451716e-02,-3.0970835686e-01,2.5586110353e-01,3.1915596128e-01,-1.4102783799e-01,6.7380131222e-03,7.1114152670e-02,3.7674868107e-01,-4.1951227188e-01,1.8864093721e-01,-4.4703185558e-01,-1.2997122109e-01,9.2952504754e-02,2.1449750662e-01,8.2218654454e-02,1.8923416734e-01,2.1536394954e-01
5.6669265032e-02,1.6898894310e-01,-5.3787656128e-02,4.0185846388e-02,-5.2444353700e-02,-7.7398151159e-02,-3.3968096972e-01,-4.8959749937e-01,1.5173128247e-01,1.2787611783e-01,-9.7824655473e-02,-2.2402782738e-01,-8.7260946631e-02,-1.8232531846e-01,-3.5610368848e-01,-2.2223161161e-01,-3.2322204113e-01,3.4814926982e-01,4.5107337832e-01,-2.1305720508e-01,-8.7593890727e-02,-1.5991488099e-01,2.4138142169e-01,2.8073275089e-01,-8.1196673214e-02,-1.3163946569e-01,-2.8850075603e-01,-4.9734514952e-01,-1.5818493068e-01,3.7412953377e-01,1.7559558153e-02,-2.3069870472e-01
2.4584117532e-01,-6.9644682109e-02,-1.1614259332e-01,-1.3231664896e-01,-1.0935747623e-01,-2.3087663949e-01,8.8190957904e-02,-7.1723893285e-02,-1.1664561182e-01,-3.6177918315e-01,6.9771837443e-03,-1.7472873628e-01,-1.7382931709e-01,-3.7479618192e-01,-3.3405026793e-01,2.9683035612e-01,-2.6915606856e-01,-2.7487882972e-01,2.1648776531e-01,1.0096598417e-01,-1.4888414741e-01,-2.7905219793e-01,-1.4668943360e-02,1.1108903587e-01,-8.2341499627e-02,5.5129997432e-02,1.2138660066e-02,5.4561588913e-02,4.2147439718e-01,-3.0245866627e-02,4.1264571249e-02,2.6937118173e-01
4.7336685658e-01,-3.9373230934e-01,3.9858855307e-02,-2.4449501932e-01,-4.5867991447e-01,-4.2873528600e-01,-2.6265779138e-01,2.6059905067e-02,-4.7272491455e-01,-2.9202902317e-01,1.6568492353e-01,-4.2532119155e-01,-4.2811310291e-01,-3.5131841898e-01,-1.4599090815e-01,-8.1018641591e-02,-3.8386473060e-01,3.0413073301e-01,-2.5092586875e-03,5.7072099298e-02,-2.6750466228e-01,-5.5030775070e-01,5.7786065340e-01,-7.7472008765e-02,1.6488485038e-01,-5.3719937801e-01,-1.8722023070e-01,-1.1812654138e-01,-4.0299272537e-01,-4.5621618629e-02,-5.5498957634e-01,4.1762533784e-01
4.8606943339e-02,9.1120988131e-02,-1.8148664385e-02,-1.9440880418e-01,9.1436140239e-02,1.4915603399e-01,-4.5053574443e-01,-2.9630944133e-01,1.5534302592e-01,-1.0443288088e-01,2.0712307096e-01,-1.8249319494e-01,4.6945577487e-03,-1.0133100301e-01,-2.8332540393e-01,1.8926978111e-01,8.4802202880e-02,2.8131154180e-01,4.1340968013e-01,1.7808777094e-01,-2.0136131346e-01,-1.1173899472e-01,2.5462904572e-01,2.2467225790e-01,-8.6314700544e-02,-1.7164686322e-01,-1.6747738421e-01,-8.3497889340e-02,1.0202389210e-01,3.2474946976e-01,1.4546433091e-01,-2.4024559557e-01
1.7149132490e-01,5.0801658630e-01,-4.6112728119e-01,-8.2870468497e-02,-3.4953370690e-01,-4.4664546847e-01,-2.8368082643e-01,-3.4462642670e-01,-2.1658524871e-01,1.9263875484e-01,2.0429998636e-01,1.7737694085e-01,-6.7060989141e-01,-7.3455721140e-02,-1.0524591058e-01,5.0892955065e-01,-2.5917112827e-01,5.8681970835e-01,-1.5317146480e-01,5.5400025845e-01,2.0598657429e-01,-1.4993925393e-01,-3.8489684463e-01,8.7279891595e-03,-1.3581466675e-01,9.6439085901e-03,-1.1891272664e-01,3.9082098752e-02,1.8608061969e-01,1.6633990407e-01,1.1335404217e-01,-4.7436603904e-01
