-4.6430850029e-01,-2.3831447959e-01,1.0806052685e+00,-5.5935032666e-02,6.4904034138e-01,-5.2753478289e-01,7.7134594321e-02,3.1540775299e-01,3.6816498637e-01,1.8365851045e-01,2.4355705827e-03,7.7613151073e-01,-1.4435602725e-01,2.6982736588e-01,1.3315077126e-01,8.7607532740e-02,-5.0596916676e-01,-1.2221676111e-01,1.7129518092e-01,3.6495095491e-01,7.9835271835e-01,7.6664306223e-02,-2.2785195708e-01,-2.1692825854e-01,2.3036363721e-01,3.9202183485e-02,-8.4816142917e-02,-3.2805562019e-01,1.7323417962e-01,-3.2215762138e-01,4.1611450911e-01,-2.0473215729e-02,-9.3271069229e-02,-3.6587566137e-01,6.6440396011e-02,2.1057316661e-01,2.0047801733e-01,-1.8167142570e-01,-3.4586063027e-01,5.6550323963e-01,1.2410999835e-01,-1.3692353666e-01,8.1349290907e-02,2.6340115070e-01,-6.0690027475e-01,1.5618534386e-01,2.5340408087e-01,-3.2091528177e-01,-1.6094705462e-01,1.3946263492e-01,1.3703529537e-01,-9.0783849359e-02,5.5194699764e-01,2.5728866458e-01,-3.2748866081e-01,-7.8298997879e-01,-8.7573373318e-01,-1.3727827370e-01,-1.4917424321e-01,-1.5216955543e-01,3.1501060724e-01,-4.8894762993e-01,4.0519124269e-01,6.1596430838e-02,-2.8598985076e-01,-3.9739310741e-01,1.7988808453e-01,-1.3186253607e-01,-8.3715248108e-01,-1.3388538361e-01,3.7488681078e-01,-1.5232180059e-01,4.1362890601e-01,-3.0685240030e-01,2.4164298177e-01,1.1837951839e-01,2.1369510889e-01,3.2497495413e-02,1.8927882612e-01,4.0527001023e-02,-5.7589304447e-01,-1.1487802118e-01,-3.9839026332e-01,-3.7135097384e-01,-5.1292204857e-01,-2.1434698999e-01,-4.1509169340e-01,-5.1496195793e-01,1.5474058688e-01,1.0058008134e-01,-4.2028340697e-01,-3.5792040825e-01,1.8325582147e-01,4.7876268625e-01,2.3682799935e-01,3.5926473141e-01,1.8151827157e-02,3.5755556822e-01,1.0192896426e-01,3.1427723169e-01,1.7909108102e-01,-1.2672808766e-01,-2.2490999103e-01,1.0560964048e-01,1.9459030032e-01,-2.2769308090e-01,3.6831986904e-01,-3.0569538474e-02,-8.3925865591e-02,-3.2382950187e-01,-5.0912809372e-01,3.1804233789e-02,2.6420223713e-01,-3.4143215418e-01,-4.9871385098e-01,3.4479074180e-02,3.2657608390e-01,2.4419951439e-01,2.6544809341e-01,-5.5512821674e-01,-1.0993959010e-01,-2.8192535043e-02,3.3009264618e-02,6.6945958138e-01,1.2197590619e-01,5.9092426300e-01,6.4610436559e-02,-5.6534308940e-02
-2.6358857751e-02,-1.2775127590e-01,5.4162237793e-02,-7.3339045048e-02,3.6545181274e-01,-2.4460251629e-01,4.2037382722e-02,-2.0252364874e-01,-1.5589529276e-01,-3.5095792264e-02,-1.0465486348e-01,3.6173608899e-01,-5.6047901511e-02,3.1288260221e-01,-1.3493004441e-01,-7.3857232928e-02,-3.6919432878e-01,7.0505678654e-02,2.3796391487e-01,1.2469626218e-01,2.5508862734e-01,2.1809057891e-01,-1.6756874323e-01,-3.0534482002e-01,-2.2714160383e-01,-4.2202256620e-02,-5.0557963550e-02,-4.7295159101e-01,8.1647664309e-02,4.1505102068e-02,4.7816928476e-02,-2.8083300591e-01,-2.6633185148e-01,-2.1470969915e-01,-6.1530500650e-02,3.1492668390e-01,1.7400181293e-01,-3.8672670722e-02,-6.7910954356e-02,3.0114057660e-01,-1.2866073847e-01,8.6438216269e-02,3.2773375511e-01,1.5922608972e-01,-1.1738796532e-01,4.7907742858e-01,-1.7387416959e-01,-1.7035797238e-01,-1.4339007437e-02,-4.5960545540e-03,-3.5039258003e-01,1.0232315212e-01,1.2085164338e-01,-2.8359180689e-01,-6.7413043976e-01,1.3453878462e-02,-3.3234381676e-01,2.9352307320e-01,-8.0571919680e-02,8.8930457830e-02,2.2384150326e-01,-3.5883033276e-01,1.6693840921e-01,4.2745614052e-01,5.4840192199e-02,-3.6088705063e-01,7.9723834991e-02,-2.3079624772e-01,-1.9660985470e-01,-5.6280031800e-02,2.4397955835e-01,-5.6702785194e-02,3.0787384510e-01,-1.8318530917e-01,-5.1590446383e-02,2.7086234093e-01,2.5111818314e-01,3.1886187196e-01,-1.0346636176e-02,2.2014935315e-01,-2.6160037518e-01,-1.9216622412e-01,-2.2711187601e-01,-4.2747914791e-01,-4.7271510959e-01,-1.6531205177e-01,-3.3095830679e-01,-1.9616767764e-01,-9.3116991222e-02,-3.6309719086e-02,-1.5464657545e-01,-4.1568392515e-01,1.6738724709e-01,6.5853339434e-01,4.4838881493e-01,2.2723162174e-01,-9.8723582923e-03,-1.3014036417e-01,2.4934622645e-01,-5.4278820753e-02,-3.5932846367e-02,2.5655671954e-01,-2.0432727039e-01,-2.2684068978e-01,2.7904525399e-01,2.7764958143e-01,2.6161944866e-01,-9.6246942878e-02,-1.1938156188e-01,-2.1069515496e-02,-4.1010621190e-01,-2.6208382845e-01,5.8348409832e-02,-6.3508301973e-01,2.1264839917e-02,2.0193165541e-01,2.8011897206e-01,2.0691950619e-01,7.6339280605e-01,-8.7152868509e-02,1.0658212006e-02,-4.3260127306e-02,4.9610771239e-02,6.6737431288e-01,1.9429497421e-02,-2.2219519317e-01,-1.9898774102e-02,3.5863839090e-02
-1.1667402834e-01,-2.5451859832e-01,4.4348186255e-01,5.3662084043e-02,4.7668266296e-01,-7.4486464262e-02,1.6671396792e-01,1.0947326571e-01,-1.3766999543e-01,6.1721019447e-02,2.9039077461e-02,2.5916567445e-01,1.2007412314e-01,1.4956641942e-02,-1.6549411416e-01,1.0685270280e-01,1.6062754393e-01,-1.7354424298e-01,-6.1022635549e-02,-1.1761418730e-01,3.4002667665e-01,7.0773065090e-02,3.3789706230e-01,-1.9608986378e-01,-8.1252679229e-03,-3.9735343307e-02,-2.1706469357e-02,-6.1993300915e-03,1.8042480946e-01,-2.8329193592e-02,1.9737127423e-01,2.5320151821e-02,-8.6930692196e-02,-2.5714340806e-01,1.6964495182e-02,4.6672048047e-03,1.6687238216e-01,-9.5280706882e-02,2.0707379282e-01,4.0241280198e-01,3.0545536429e-02,-2.2415470332e-02,2.0780305564e-01,2.3755417764e-01,-3.6117902398e-01,-7.9578086734e-03,-1.3776816428e-02,-2.0555865765e-01,1.1475594714e-02,1.2453132868e-01,-4.2512217164e-01,1.4108758420e-02,1.1327473819e-01,1.9811397791e-01,4.3364029378e-02,-2.4249862134e-01,-5.2632939816e-01,8.9943856001e-02,8.0044850707e-02,-9.8639592528e-02,6.7798897624e-02,-3.6572167277e-01,9.4879455864e-02,1.9338339567e-01,1.6082689166e-01,-4.5119863749e-01,3.8211992383e-01,1.0159057379e-01,-3.7436485291e-02,1.8066689372e-03,3.9174935222e-01,-9.9104918540e-02,-1.2598386407e-01,-3.5248106718e-01,-4.6320326626e-02,-2.3409388959e-01,4.3277126551e-01,-1.5011417866e-01,4.0907853842e-01,-2.5265961885e-03,-1.4698088169e-01,-4.0586262941e-02,2.2674041986e-01,-1.9977275282e-02,-4.5825099945e-01,-1.9105188549e-02,-1.8191851676e-01,-3.9208373427e-01,3.5937625170e-01,9.7925230861e-02,-2.3617927730e-01,1.0029703379e-02,5.2563780546e-01,3.7957534194e-01,-1.7374446988e-01,1.3379573822e-01,-3.0889582634e-01,2.7322309092e-02,3.2330103219e-02,-1.9418027997e-01,7.0742279291e-02,-9.1572046280e-02,1.0166729242e-01,3.2541427761e-02,-1.3779647648e-02,-9.6812799573e-02,9.9219679832e-02,-3.5763305426e-01,-1.2017035484e-01,-2.7612131834e-01,-4.5045885444e-01,4.4004056603e-02,1.3323032856e-01,-3.4237731248e-02,-6.1193279922e-02,3.1820735335e-01,2.8877744451e-02,-6.2634795904e-02,2.2410300374e-01,-5.0250276923e-02,-1.6332291067e-02,8.1621259451e-02,2.1241778135e-01,3.9358377457e-01,6.2130223960e-02,-1.8291343004e-02,-1.1314563453e-01,-9.2409268022e-02
6.8765908480e-02,6.4792819321e-03,1.2253212184e-01,-1.3932812214e-01,2.0360805094e-01,-6.7840777338e-02,2.0404252410e-01,1.0812714696e-01,4.4151742011e-02,-2.5681397319e-01,-7.4850097299e-02,1.5636190772e-01,1.5122152865e-01,1.4198642969e-01,6.2282525003e-02,8.5705310106e-02,1.8139240146e-01,-1.1812392622e-02,-6.2316864729e-02,-7.2343870997e-02,1.5447309613e-01,1.3149644434e-01,1.3904425502e-01,-2.6987284422e-01,-4.2304426432e-01,-8.2369610667e-02,-1.5645435452e-01,3.1047946215e-01,2.2876161337e-01,4.7511409968e-02,-3.9624046534e-02,1.6198259592e-01,-2.6578548551e-01,2.6887007058e-02,1.4236554503e-01,-1.5798249841e-01,-1.0606765747e-01,3.5867553204e-02,3.0508357286e-01,3.1141623855e-01,-9.5545612276e-03,-1.3108998537e-01,1.0827800632e-01,2.1015770733e-01,-1.7975482345e-01,3.5816714168e-01,1.7221471667e-01,-7.8316800296e-02,1.3395039737e-01,1.2539879978e-01,-2.9798981547e-01,-9.7791977227e-02,7.6995968819e-02,-2.1465602517e-01,-1.7654472589e-01,1.1962827295e-01,8.2729589194e-03,2.9284164310e-01,-1.0466811061e-01,6.7819468677e-03,5.4375827312e-02,-2.7803277969e-01,-1.5092438459e-01,2.4617928267e-01,-3.8963651657e-01,-1.6327254474e-02,3.6104176193e-02,8.3414427936e-02,-1.8332330883e-01,-3.9981000125e-02,2.3578223586e-01,-3.4637707472e-01,1.2639941275e-01,-1.3060602546e-01,-1.9041836262e-01,1.9668877125e-01,2.3235142231e-01,1.1225630343e-01,2.4883443117e-01,1.3084426522e-02,-1.2229979038e-01,4.8603422940e-02,2.6952591538e-01,-9.6579380333e-02,-2.6554587483e-01,-1.6845989227e-01,-1.0387335718e-01,-2.9617685080e-01,-1.1571843922e-01,1.4655936509e-02,1.8550775945e-01,-2.4840188026e-01,1.0418877006e-01,2.1685039997e-01,2.5126598775e-02,-3.1226582825e-02,-1.3399980962e-01,2.9974141717e-01,-1.9927170873e-01,8.3836786449e-02,-1.4769536257e-01,8.5820920765e-02,4.7382164747e-02,-5.3134083748e-02,-4.1375525296e-02,1.1679120362e-01,1.5294480324e-01,3.0012062192e-01,1.3257937133e-01,-1.8109670281e-01,8.1579856575e-02,-1.3999223709e-01,-7.8302860260e-02,-1.7144002020e-01,1.3218519092e-01,-2.2551989555e-01,2.6349550486e-01,2.6406717300e-01,1.6601431370e-01,1.0484020412e-01,-3.6965291947e-02,-1.1702612042e-02,-2.8990301490e-01,3.4882032871e-01,-2.0939603448e-01,1.8765959144e-01,-2.8900897503e-01,1.8747007847e-01
1.6159888357e-02,-1.1565637589e-01,-1.3400131464e-01,-1.1322084069e-01,6.5492361784e-02,1.3218601048e-01,1.6262871027e-01,5.9755720198e-02,6.7546688020e-02,1.0428696871e-01,3.1641274691e-01,1.0143798590e-01,3.5995906591e-01,-2.8667223454e-01,1.2289620191e-01,-1.8288649619e-01,2.6275476813e-01,8.6709573865e-02,-1.0066129267e-01,-4.1501566768e-02,-1.0486865789e-01,-1.4969296753e-03,-3.6851596832e-01,-1.2922185659e-01,1.7334226519e-02,5.5879563093e-02,-5.1661980152e-01,-6.4890608191e-02,1.4965060353e-01,-1.0912999511e-01,-3.0942143872e-02,4.7513085604e-01,3.7088550627e-02,3.1391024590e-02,3.3164530993e-02,-1.4936597645e-01,4.7314267606e-02,-2.6427271962e-01,1.6472670436e-01,1.9253504276e-01,-8.9361980557e-02,2.3359548301e-02,-7.7327840030e-02,-4.7842413187e-02,5.9499338269e-02,2.1970589459e-01,3.5492324829e-01,-3.2961311936e-01,7.9320505261e-02,1.5417183936e-01,-4.1511583328e-01,1.4389896393e-01,1.5919753909e-01,-1.7819002271e-02,-2.9046797752e-01,2.5526353717e-01,-1.7644369602e-01,2.2033600509e-01,-1.7389875650e-01,2.1241578460e-01,-9.2491079122e-03,1.3930387795e-01,-3.4438061714e-01,6.3905578852e-01,2.1196205169e-02,-1.4894193411e-01,2.5702905655e-01,-3.8580562919e-02,-2.3342710733e-01,1.2743146718e-01,1.9475996494e-01,-6.5326064825e-02,-6.1796952039e-02,2.6955229044e-01,-1.3072448969e-01,-5.3235750645e-02,1.4348974824e-01,-9.4093836844e-02,3.8632327318e-01,2.0037825406e-01,7.0172727108e-02,1.1251134425e-01,6.3242405653e-02,3.8361102343e-03,-1.9139638543e-01,-1.1612361670e-01,1.2176958472e-01,-1.1861255020e-01,3.8551799953e-02,-2.0352573693e-01,1.4007541537e-01,-1.7841313779e-01,3.3121716976e-01,7.5527660549e-02,-7.3379963636e-02,-5.0031089783e-01,3.4411373734e-01,-3.7106003612e-02,-2.8155690432e-01,1.5556034446e-01,-3.7157726288e-01,4.0421042591e-02,3.5651177168e-03,5.7164835930e-01,1.0527075082e-01,-4.0772676468e-01,4.7451306134e-02,-3.3425919712e-02,-6.6942155361e-02,-2.3319163918e-01,-8.1902794540e-02,-2.8407737613e-01,2.3838048801e-02,-2.5063648820e-01,1.4076599479e-01,-1.7361003160e-01,3.1783762574e-01,2.6688405871e-01,9.6910431981e-02,5.1030214876e-02,-2.2805902362e-01,-1.7377696931e-03,-5.4816520214e-01,3.8291844726e-01,1.5828615427e-01,-2.7966830134e-01,-2.0109494030e-01,1.6514699161e-01
-2.9951429367e-01,2.2325912118e-01,8.8559582829e-02,8.4707796574e-02,-1.7393156886e-02,-4.1065156460e-02,1.7520543933e-01,-7.2404630482e-03,-2.6318562031e-01,-5.9619188309e-02,1.8384562433e-01,1.3718175888e-01,-1.9917079806e-01,6.1174350977e-01,1.9810011983e-01,1.3099449873e-01,4.8803368211e-01,-2.8502577543e-01,5.7230897248e-02,-1.3770887256e-01,1.3140274584e-01,-6.4818121493e-02,2.9049823061e-02,-3.6708611995e-02,1.2232095003e-02,-1.7041419446e-01,-1.2672008947e-02,-2.6894706488e-01,2.8571647406e-01,2.3762475699e-02,3.0794471502e-02,3.3632969856e-01,-2.2528830171e-01,-4.7021576762e-01,-2.2234785557e-01,1.5451684594e-01,-3.9114037156e-01,2.5160595775e-01,-6.4882628620e-02,-2.9732288793e-02,-1.4541780949e-01,1.6279491782e-01,1.0719086230e-01,2.3191742599e-01,2.4484366179e-01,2.2092975676e-01,2.0348259807e-01,-3.0067461729e-01,1.9775843620e-01,5.2870143205e-02,-5.1141291857e-01,2.1348574758e-01,4.5387554169e-01,2.1846795082e-01,3.4098729491e-02,-1.7785696685e-01,8.1533342600e-02,-1.6702914238e-01,-3.1668272614e-01,-6.6349701956e-04,5.2046394348e-01,-1.4427778125e-01,-1.9756411016e-01,3.4317830205e-01,-2.7294950560e-02,1.4666692913e-01,-4.8162341118e-01,-3.2366982102e-01,-3.2319244742e-01,4.8652011901e-02,5.5874098092e-02,-5.8817971498e-02,1.0346464068e-01,6.0969114304e-02,-2.5986230373e-01,-1.1891032755e-01,3.4988927841e-01,3.9729514718e-01,6.5397463739e-02,-9.0969227254e-02,2.1707114577e-01,7.7870070934e-02,5.0052739680e-02,1.2133164331e-02,-4.6792200208e-01,1.2117597461e-01,-1.5467326343e-01,-1.9952487946e-01,-9.1506987810e-03,-1.6194581985e-04,-1.2363806367e-01,-1.0375361145e-01,-2.5173610449e-01,1.0393580794e-01,8.6785301566e-02,-6.1055952311e-01,1.3305902481e-01,-9.8073119298e-03,-1.6224314272e-01,-4.5674017072e-01,-2.0469893515e-01,1.9065546989e-01,8.8959917426e-02,-2.0337313414e-02,4.6962320805e-01,-1.8721647561e-01,3.3181542158e-01,-4.0214797854e-01,1.0580812395e-01,-2.3581054062e-02,-3.2913291454e-01,-1.0887952894e-01,1.3033144176e-02,-1.3082301617e-01,4.5697577298e-02,-4.6635605395e-03,1.8106359243e-01,-2.5617462397e-01,2.0247000456e-01,5.0243633986e-01,-3.7639138103e-01,-1.4490915835e-01,1.9730433822e-01,2.2471676767e-01,-1.2742301822e-01,-1.6799634695e-01,-3.8351014256e-02,-7.0864401758e-02
6.1031654477e-02,-1.9460394979e-01,5.9285145998e-01,1.6875872016e-01,-1.8168163300e-01,1.1453515291e-01,3.8473784924e-01,1.8400210142e-01,-6.7581385374e-03,2.4515047669e-01,2.7798199654e-01,-1.3835291564e-01,-1.6036085784e-01,4.1746288538e-01,8.5534006357e-03,-1.6193203628e-02,2.4506604671e-01,-5.6363083422e-03,-2.1622157097e-01,-6.0765989125e-02,2.7628147602e-01,-2.9174807668e-01,-2.4399198592e-02,-1.2614767253e-01,1.4549200237e-01,-1.8898603320e-01,-2.4550269544e-01,7.3883414268e-02,-4.0499210358e-02,-4.0205664933e-02,2.5601315498e-01,3.8484925032e-01,2.7425179258e-02,-2.8730827570e-01,-3.0460685492e-01,-3.0842550099e-02,-1.9854788482e-01,-5.1560815424e-02,5.0762780011e-02,-4.6207856387e-02,-2.0703998208e-01,1.9959297776e-01,1.5901830792e-01,-1.4286342263e-01,2.0535312593e-02,-8.6170867085e-02,2.8166913986e-01,-4.0254342556e-01,2.4935024977e-01,7.1033261716e-02,-6.5794938803e-01,1.6845057905e-01,5.0699162483e-01,1.1648405343e-01,1.5021212399e-01,-1.8959054351e-01,4.1206842288e-03,-2.3909413815e-01,-2.0744450390e-02,-1.4719961584e-01,4.1737049818e-01,8.0813750625e-02,-1.4939892292e-01,1.2234986573e-01,1.6107293963e-01,-1.7337953672e-02,-7.4349768460e-02,-1.3620339334e-01,-5.5745053291e-01,9.3603404239e-03,1.3738577068e-01,-1.2498710304e-01,1.1925938725e-01,-2.0853427052e-01,-3.5456497222e-02,-1.4700646698e-01,4.2508032918e-01,-6.1332419515e-02,2.7170705795e-01,4.0742382407e-04,1.6559965909e-01,-1.4472663403e-01,8.2825668156e-02,2.8941962868e-02,-3.9620596170e-01,-4.8697493970e-02,4.7283247113e-02,-1.0244576633e-01,2.4295590818e-02,1.5213228762e-01,-2.0148670673e-01,4.5028030872e-03,2.2413609922e-01,1.2207265943e-01,5.4449118674e-02,-6.2020027637e-01,2.4867895246e-01,-6.2830686569e-02,-1.2503671646e-01,-2.4343726039e-01,-1.6018103063e-01,-3.4205001593e-01,2.0785920322e-02,1.9733208418e-01,8.5352048278e-02,-1.5348702669e-01,1.5056800842e-01,-5.3437978029e-01,4.5705057681e-02,2.6952959597e-02,-1.1001770198e-01,-3.1870812178e-02,-3.7068907171e-02,4.6168867499e-02,7.2794020176e-02,3.9265573025e-02,2.8247183561e-01,-2.9870536923e-01,4.9573205411e-02,2.0319849253e-01,-2.6162862778e-01,1.0935054719e-01,-1.3458012044e-01,1.9258405268e-01,-7.5161993504e-02,1.2084850669e-01,2.6622034609e-02,3.8601830602e-03
4.9379283190e-01,-2.6499509811e-01,6.5309904516e-02,3.6983674765e-01,-2.1750612557e-01,1.5160629153e-01,3.7716090679e-01,1.6405890882e-01,1.2592804432e-01,1.4790880680e-01,-5.8436520398e-02,-9.8078027368e-02,-2.6160603762e-01,-5.3138613701e-02,-7.0883780718e-02,-3.9390361309e-01,-2.7910763025e-01,3.6529624462e-01,-8.3057686687e-02,-4.3431244791e-02,9.0381972492e-02,6.0585070401e-02,-4.1627027094e-02,-4.3580675125e-01,-1.4247639477e-01,2.8235507011e-01,-7.5965404510e-02,-2.8347106650e-02,3.3258450031e-01,1.4839600027e-01,1.7546164989e-01,4.6812742949e-01,2.2430039942e-01,-2.0840422809e-01,-1.6258788109e-01,2.7852162719e-01,1.9443537295e-01,-2.5905564427e-02,1.5729191899e-01,6.9643586874e-02,-2.9696092010e-01,2.5308394432e-01,1.6718068719e-01,4.3631572276e-02,2.5092628598e-01,2.3576895893e-01,-2.6192200184e-01,-2.6565715671e-01,4.1685238481e-01,-2.4150277674e-01,-4.5610362291e-01,1.6113397479e-01,3.9787301421e-01,-4.4704982638e-01,-1.8337537348e-01,1.1519240588e-01,2.9106932878e-01,-2.4089752138e-01,1.0469250381e-01,9.2173263431e-02,5.0126716495e-02,5.2181288600e-02,-1.4571057260e-01,-9.1615140438e-02,3.9809337258e-01,-1.3866360486e-01,7.7228918672e-02,2.6253256947e-02,-3.1596553326e-01,-2.5261956453e-01,1.9365561008e-01,8.2299234346e-03,2.0493587852e-01,2.9619567096e-02,-2.5826382637e-01,4.5138150454e-01,2.2435300052e-01,1.4350238442e-01,7.7238343656e-02,-8.1152588129e-02,-1.3423888385e-01,-7.8422568738e-02,8.7709806859e-02,6.0701444745e-03,-1.9836948812e-01,-3.6607876420e-01,-1.7003994435e-04,-2.0818389952e-01,-1.5801005065e-01,7.2387054563e-02,-6.8091198802e-02,-3.1554591656e-01,3.0074170232e-01,2.5561279058e-01,1.3111819327e-01,-4.3247333169e-01,-7.3672384024e-02,-8.3115339279e-02,1.9979187846e-01,-3.9499059319e-02,-2.2175373137e-01,5.5938370526e-02,-1.4145116508e-01,5.4444313049e-02,-2.2913758457e-01,-7.2023637593e-02,7.0673614740e-02,-5.8154664934e-02,5.7015590370e-02,-1.1753556877e-01,-3.7584070116e-02,-2.0002540946e-01,-7.7511973679e-02,-2.7162703872e-01,1.0869956017e-01,-1.7606055737e-01,3.9093863964e-01,-3.3379729837e-02,2.1626229584e-01,-4.5116245747e-03,-8.8158763945e-02,3.0564760789e-02,-4.0174424648e-01,-3.0720602721e-02,-3.0087375641e-01,-6.1169072986e-02,-1.1668760329e-01,4.4670306146e-02
3.8125211000e-01,-4.2666349560e-02,-5.9077888727e-02,3.5813994706e-02,2.0513013005e-01,9.1775752604e-02,2.6276636124e-01,-1.5806622803e-02,1.1030652374e-01,-1.9553352892e-01,1.7283163965e-01,2.0941941440e-01,5.9301879257e-02,6.6226631403e-02,5.9874381870e-02,-2.9898619652e-01,4.1522634029e-01,8.6987651885e-03,1.7756130546e-02,-9.5163792372e-02,-7.7576629817e-02,2.3084247112e-01,-2.7012359351e-03,-6.8162488937e-01,-1.7185294628e-01,8.8819399476e-02,6.8075627089e-02,1.7923341691e-01,3.4615021944e-01,1.1490450054e-01,9.6005648375e-02,2.2431603074e-01,-1.9651013613e-01,-2.7152204514e-01,8.7842717767e-03,-1.2666019797e-01,9.9259987473e-02,-1.4102535322e-02,2.2145509720e-01,4.2799180746e-01,-9.7110986710e-02,1.6527146101e-01,-3.2960943878e-02,1.6466352344e-01,-5.9646777809e-03,-1.5139169991e-02,-1.0821798444e-01,-3.6742484570e-01,2.3213814199e-01,-2.0121496916e-01,-7.9774141312e-02,-3.6658599973e-02,-7.1269422770e-03,-1.2274113297e-01,-3.9983578026e-02,1.9062578678e-01,3.7783008814e-01,1.1883604527e-01,-6.2694005668e-02,1.4075618982e-01,1.1387175322e-01,-8.6392834783e-02,5.4561998695e-03,-1.2683665752e-01,1.4286531508e-01,-1.7251743376e-01,4.1382151842e-01,1.1972171813e-01,7.0890620351e-02,4.7690402716e-02,-1.0199538618e-01,2.2393114865e-02,-1.5859194100e-02,-1.0255502164e-01,-1.7829784751e-01,1.6423997283e-01,4.7968906164e-01,2.7831599116e-01,1.4525055885e-01,-9.6845805645e-02,7.6345652342e-02,-1.4384496212e-01,-5.8062557131e-02,-1.9341543317e-02,-1.3851448894e-01,9.5627278090e-02,-5.3052492440e-03,-3.8992308080e-02,-1.0687448829e-01,-8.5763316602e-03,-3.2108789682e-01,-1.8279260397e-01,3.7420153618e-02,1.9666486979e-01,7.0706009865e-05,-1.4651289582e-01,5.1542147994e-02,1.3247568905e-01,-2.6366946101e-01,-3.1433397532e-01,-1.3220658898e-01,1.7350745201e-01,-1.4692265540e-02,-1.7576554418e-01,1.3185164332e-01,4.6079967171e-02,2.5993102789e-01,-2.2593665123e-01,-1.1909332871e-01,-6.0704022646e-02,-3.5821223259e-01,3.7876073271e-02,1.8671113253e-01,-2.7033537626e-01,1.2570324540e-01,-9.9410638213e-03,6.4109876752e-02,-3.0021244287e-01,9.6493951976e-02,1.1323349178e-01,-1.8048709631e-01,-1.1115567386e-01,1.4672155678e-01,2.7939362451e-02,1.1136619747e-01,-1.7621923983e-01,-3.4175944328e-01,3.4135192633e-02
-4.0217727423e-02,-1.4097543061e-01,6.3775467873e-01,-9.3144215643e-03,-1.7546197772e-01,5.2872568369e-02,4.2849832773e-01,-1.1140191928e-03,6.6879019141e-02,1.0811215639e-01,2.2783499956e-01,-3.8012113422e-02,2.3763116449e-02,1.9006930292e-02,1.0585832596e-01,-3.3293226361e-01,2.4882599711e-01,-1.8839184195e-02,-3.3639621735e-01,1.6820561886e-01,1.5557467937e-01,-8.8311932981e-02,1.4562150836e-01,-4.0962386876e-02,1.7340004444e-02,5.4227560759e-04,-3.3899955451e-02,4.4218730927e-01,-9.3688286841e-02,-1.6232289374e-02,1.8435767293e-01,2.5055617094e-01,3.0364602804e-02,-2.2073741257e-01,5.9808563441e-02,-2.1789333224e-01,3.4028685093e-01,-1.0643591732e-01,2.9159605503e-01,-2.1976888180e-01,-1.1606005579e-01,3.6548271775e-02,-7.5948759913e-02,-2.6785749197e-01,-1.8371346593e-01,-1.1492794752e-01,-8.1949278712e-02,-3.2175314426e-01,-1.1085480452e-02,3.4048475325e-02,-5.0275258720e-02,9.5878085122e-03,2.2970993817e-01,2.4684245884e-01,1.7660927773e-01,-1.7621400952e-01,1.0906597972e-01,5.1856584847e-02,-4.1289061308e-02,-2.9012194276e-01,-5.0548523664e-02,-6.8399272859e-03,-2.9495561123e-01,-6.6347904503e-03,1.8214039505e-01,-7.0637620986e-02,4.0574416518e-01,2.7547341585e-01,-1.0438293219e-01,1.1815038323e-01,1.6685812175e-01,-1.3988917693e-02,-2.2364854813e-01,-2.0312279463e-01,6.9717116654e-02,-2.4024096131e-01,-9.5539286733e-02,-2.4258765578e-01,6.2303863466e-02,6.6104523838e-02,-6.7053414881e-02,-3.4820955992e-01,3.7838816643e-03,-1.4032963663e-02,-3.1533193588e-01,2.5830274820e-01,8.9017063379e-02,-2.5147247314e-01,4.5089181513e-02,-8.3804093301e-02,-1.6479113698e-01,-1.7297208309e-02,4.8073685169e-01,-2.6772104204e-02,-3.8996320963e-01,-1.3306325674e-01,2.0517484844e-01,9.5326185226e-02,-2.3704642057e-01,6.5695613623e-02,1.1116597056e-01,-5.7441878319e-01,1.4699146152e-01,4.2367829010e-03,1.4187002182e-01,-2.1342411637e-01,1.5335973352e-02,-4.9154788256e-01,1.5424953774e-02,-3.3301198483e-01,-2.8735224158e-02,-5.4396551102e-02,1.3773012906e-02,1.7731752247e-02,-6.2434107065e-02,2.6307668537e-02,3.4828841686e-01,-1.2652167678e-01,1.6070237756e-01,4.7563828528e-02,1.1430153996e-01,2.4706436694e-01,-2.4196319282e-03,3.0873355269e-01,8.7006136775e-02,1.3071696460e-01,-4.4077537954e-02,-9.1273240745e-02
