-1.3952429295e+00,-2.7241880894e+00,-2.5909392834e+00,-2.9560201168e+00,-2.1152019501e+00,-4.5419621468e+00,-3.5482938290e+00,-3.0549199581e+00,-2.8460693359e+00,-2.9095492363e+00,-3.7876179218e+00,-2.5170097351e+00,-1.4482764006e+00,-1.9687665701e+00,-1.2516822815e+00,-2.4151813984e+00,-1.9357525110e+00,-1.5122869015e+00,-6.5845352411e-01
4.6106576920e-01,2.3936758041e+00,-1.4817764759e+00,-2.2220108509e+00,-2.0045001507e+00,-3.8394777775e+00,-2.6827208996e+00,1.3721590042e+00,-1.6951466799e+00,-2.4344530106e+00,-2.5971803665e+00,1.8288781643e+00,2.0340337753e+00,2.5541764498e-01,3.2821767330e+00,3.5359714031e+00,-5.9142392874e-01,-7.8875833750e-01,-4.3014165759e-01
-3.8040828705e+00,-3.5563654900e+00,-3.1400618553e+00,-3.9818966389e+00,-2.7141950130e+00,-3.5999224186e+00,-3.0194292068e+00,-1.4164577723e+00,-8.9830762148e-01,-2.3304653168e+00,-1.2491525412e+00,-7.5578176975e-01,-2.4491646290e+00,-2.3417568207e+00,-1.9018412828e+00,-1.8496404886e+00,-1.1058293581e+00,-1.4457501173e+00,-1.6186206043e-01
1.6207467318e+00,1.5842231512e+00,2.5993111134e+00,3.2813653350e-01,1.3834508657e+00,6.4349818230e-01,2.6810326576e+00,2.4262294769e+00,1.4042780399e+00,1.5042275190e+00,8.4250158072e-01,2.2826716900e+00,8.9384198189e-01,2.4936835766e+00,2.2123219967e+00,1.2374494076e+00,2.7337641716e+00,1.7050385475e-01,1.2267693281e+00
-3.6416380405e+00,-1.7889772654e+00,-1.6577236652e+00,-5.0114601851e-01,-2.3435881734e-01,-2.0313434601e+00,-1.0858939886e+00,1.5663381815e+00,1.5529342890e+00,-1.5709609985e+00,-1.6803320646e+00,1.0878282785e+00,-2.9462070465e+00,-1.1564438343e+00,-8.8478016853e-01,-1.1634795368e-01,8.8076406717e-01,1.8787753582e+00,1.7730743885e+00
5.0053316355e-01,2.8923541307e-01,5.6387358904e-01,-7.8049421310e-01,4.6911265701e-02,-3.2605403662e-01,6.1376935244e-01,5.0816178322e-01,-1.2516170740e-01,1.3327351213e-01,-4.1280117631e-01,6.7765849829e-01,2.7698144317e-01,8.9229422808e-01,9.4364666939e-01,5.6352895498e-01,8.6979478598e-01,-4.1084358096e-01,4.2549341917e-01
-1.5991702080e+00,-1.6286470890e+00,-4.2791408300e-01,-1.3164768219e+00,-6.0478997231e-01,-1.0474213362e+00,3.3779206872e-01,3.2026144862e-01,1.1063154936e+00,-8.3100564778e-02,-7.3216187954e-01,4.4227153063e-01,-1.9141211510e+00,8.8120020926e-02,-8.7865066528e-01,-6.4043140411e-01,9.7638922930e-01,2.0664177835e-01,8.3717674017e-01
-1.3321121931e+00,6.3085335493e-01,-1.1396452188e+00,-3.3000841141e+00,-2.8549799919e+00,-2.3206908703e+00,-2.9006487131e-01,2.4521379471e+00,3.8489541411e-01,-6.1079603434e-01,-1.0159971714e+00,2.1963076591e+00,-1.1951673031e-01,8.1323581934e-01,9.9039620161e-01,2.6656818390e+00,7.2237980366e-01,-1.1662224531e+00,-6.3218778372e-01
-4.0851702690e+00,-2.2407009602e+00,-3.9662654400e+00,-5.2036633492e+00,-4.7440295219e+00,-4.4708504677e+00,-3.0476403236e+00,6.9130021334e-01,-9.6453726292e-01,-2.8312263489e+00,-2.2154293060e+00,-8.3199612796e-02,-2.2627048492e+00,-2.1052892208e+00,-1.4421675205e+00,4.4615840912e-01,-1.2547367811e+00,-1.9331572056e+00,-1.4968035221e+00
-5.6737174988e+00,-6.0927462578e+00,-4.7700014114e+00,-4.3659734726e+00,-3.8031089306e+00,-4.7229232788e+00,-3.8624191284e+00,-3.2130119801e+00,-7.8563648462e-01,-1.9523087740e+00,-1.4831738472e+00,-1.8899604082e+00,-4.2071862221e+00,-2.6107048988e+00,-4.1229653358e+00,-3.4763767719e+00,-1.9724854231e+00,-9.7152662277e-01,-3.4028038383e-01
