2.3581525683e-01,6.8845935166e-02,2.2729574144e-01,4.1207082570e-02,-2.1594376862e-01,-1.0019874573e-01,2.6570044458e-02,4.8857128620e-01,-1.7787776887e-01,-1.1953092366e-01,6.5501922369e-01,1.9778434187e-02,2.0817702170e-03,4.4052409939e-03,1.3258612156e-01,-4.2409699410e-02,-1.8326592445e-01,-3.5368946195e-01,-3.0850723386e-01,1.3610039651e-01,-5.5835855007e-01,2.7245637774e-01,7.2840020061e-02,-9.8803624511e-02,-2.4753311276e-01,-6.4791418612e-02,-3.4332063794e-01,-1.4161306620e-01,-3.7454865873e-02,-8.3160169423e-02,-1.1839097366e-02,4.8254427314e-01
2.1645598114e-01,-1.8165349960e-01,1.1066746712e-01,-2.3214852437e-02,-4.0435634553e-02,2.7186356485e-02,1.2415361404e-01,1.6682173312e-01,-1.3768625259e-01,-9.4593688846e-02,4.3124789000e-01,9.5024462789e-03,3.2164698839e-01,-1.2635403872e-01,1.1936601996e-01,-3.4052872658e-01,1.7716515064e-01,-1.4138546586e-01,-1.2269055843e-01,-5.1387235522e-02,-1.5381425619e-01,1.6739605367e-01,2.0709207654e-01,-2.7641230822e-01,-1.4462507330e-02,2.1663906053e-02,-1.0082727671e-01,-1.0604600608e-01,-7.0634342730e-02,1.0207881778e-01,-2.0533058047e-01,1.4008022845e-01
1.7930860817e-01,-1.2924441695e-01,1.4657610655e-01,1.4433395863e-01,-4.8039641231e-02,-4.2691458017e-02,6.3220247626e-02,2.3606571555e-01,-1.1798815429e-01,-1.1698032916e-01,4.6831443906e-01,2.0723361522e-02,7.5581774116e-02,-1.1231374741e-01,8.9430928230e-02,-1.9304737449e-01,-3.4012813121e-02,-1.9059987366e-01,-1.8047618866e-01,4.9498684704e-02,-2.6645886898e-01,1.1075290293e-01,1.7629885674e-01,-1.7451946437e-01,-8.0961070955e-02,-5.8396561071e-03,-1.3557733595e-01,-8.7499804795e-02,-4.3793596327e-02,7.0770308375e-02,-1.2525820732e-01,2.2708417475e-01
1.3236001134e-01,-1.7414453626e-01,9.9140770733e-02,2.3360157013e-01,5.1751054823e-02,1.9366726279e-02,1.6865333915e-01,2.5349633768e-02,-1.4433241449e-02,-1.1238285899e-01,2.4746879935e-01,-4.0298148990e-02,2.0015077665e-02,-1.0028896481e-01,1.2025661021e-01,-2.6402747631e-01,7.5930863619e-02,-5.1502842456e-02,-1.2385108322e-01,-1.6854769783e-03,-1.1621296406e-01,1.0991481133e-02,2.1965789795e-01,-1.2964975834e-01,-1.9677311182e-02,4.4953580946e-02,2.0266663283e-02,-9.2712469399e-02,-1.0187700391e-01,2.0746499300e-01,-2.2324533761e-01,5.9331543744e-02
7.8707300127e-02,-1.0405297577e-01,9.4636000693e-02,3.6044245958e-01,7.6320163906e-02,2.7129257098e-02,1.8269492686e-01,-5.1587015390e-02,5.4941888899e-02,-9.7637020051e-02,1.3787330687e-01,-7.1079455316e-02,-1.9555839896e-01,-3.9130248129e-02,1.2937185168e-01,-1.8069565296e-01,3.2916132361e-02,-1.6876457958e-03,-1.4947472513e-01,-1.7386035761e-03,-1.1982605606e-01,-5.3178865463e-02,2.0029026270e-01,6.3049928285e-03,-4.2392473668e-02,3.9285738021e-02,8.9393064380e-02,-9.4608709216e-02,-1.3859526813e-01,2.3797830939e-01,-2.5405013561e-01,1.3203404844e-02
1.2730379403e-01,2.4734947085e-01,4.1578270495e-02,4.5325867832e-02,-2.5182256103e-01,4.7389626503e-02,-9.1916136444e-02,-1.4391251607e-03,-1.3627984561e-02,-5.6270629168e-02,2.3079136014e-01,-1.7853456736e-01,-2.2880966961e-01,-1.2084812671e-01,1.0411197692e-01,-5.0964258611e-02,2.2896081209e-01,-7.4203252792e-02,-1.2809532881e-01,-7.5561568141e-02,-1.3847336173e-01,-1.0605745018e-01,9.2683866620e-02,1.5077875555e-01,1.1914985627e-01,-1.6693586111e-01,5.8802239597e-02,-1.8830461800e-01,-1.1365439743e-01,-1.5690239146e-02,-2.4409088492e-01,7.5483699329e-03
1.5984731913e-01,3.5064923763e-01,6.6138291731e-03,-2.9456291348e-02,-4.3876340985e-01,-2.2504730150e-02,-2.1446800232e-01,2.9057689011e-02,2.0708821714e-02,-1.6318234801e-01,2.3768275976e-01,-3.2073014975e-01,-3.1503602862e-01,-2.8423780203e-01,1.1049524695e-01,-5.5110617541e-03,2.0248225331e-01,-1.3768458366e-01,-6.1575252563e-02,8.5616581142e-02,-1.6125479341e-01,-2.7804940939e-01,8.1120237708e-02,1.9739557803e-01,2.5815245509e-01,-2.3724390566e-01,2.2419387475e-02,-2.8183415532e-01,-6.2303651124e-02,-7.6049201190e-02,-1.2272755802e-01,3.7958405912e-02
1.0677910596e-01,1.0870289057e-01,2.1078446880e-02,3.8005650043e-02,-3.3908182383e-01,-4.3420385569e-02,-2.6147231460e-01,4.1658837348e-02,-1.4666010626e-02,-1.8327982724e-01,2.9130595922e-01,-1.9869762659e-01,-2.7466961741e-01,-3.5230034590e-01,5.3159847856e-02,-5.0934433937e-02,1.0386366397e-01,-1.1585458368e-01,-3.3274415880e-02,1.2151017040e-01,-9.1602697968e-02,-2.8195643425e-01,1.4416892827e-01,1.0954561830e-01,2.9899439216e-01,-1.6944031417e-01,2.5323156267e-02,-1.9626551867e-01,-3.9408691227e-02,-1.5661010519e-02,-1.9014383852e-01,-4.7465756536e-02
2.9674880207e-02,-1.4067542553e-01,7.9713948071e-02,1.8807862699e-01,-1.8156899512e-01,-7.1675278246e-02,-6.8202570081e-02,1.2582317926e-02,-9.5350658521e-03,-1.7172129452e-01,2.5747409463e-01,-3.7891134620e-02,-2.2026595473e-01,-2.6087042689e-01,-3.0080441386e-02,-4.9973793328e-02,-2.1689843386e-02,-4.8342544585e-02,-3.1635086983e-02,1.7833080888e-01,-5.6829527020e-03,-1.8324673176e-01,1.5567043424e-01,1.4863345772e-02,1.8977124989e-01,-1.0025901720e-03,2.1887933835e-02,-5.8380112052e-02,-4.8036981374e-02,1.0167839378e-01,-2.7620652318e-01,-1.0105030239e-01
4.1439387947e-02,-7.6339960098e-02,1.1960523576e-01,1.4592045546e-01,-1.9622354209e-01,-4.2064767331e-02,6.8126156926e-02,-1.8027510494e-02,-3.0919484794e-02,-1.0977295041e-01,2.5058203936e-01,5.0682616420e-03,-8.3745472133e-02,-2.5991576910e-01,-1.5920695662e-01,-1.3803983107e-02,6.0367986560e-02,1.0957288556e-02,6.8308846094e-03,1.6821278632e-01,9.2090748250e-02,-1.7349165678e-01,7.8854210675e-02,-2.0069362596e-02,1.6020953655e-01,1.2005086988e-02,-7.2223395109e-03,3.3462591469e-02,2.1350660827e-03,7.3433354497e-02,-2.6625743508e-01,-5.8976754546e-02
